코드,관광지명,필드,변경전,변경후,규칙,사유,단계,근거출처,비고,개최월,_2026일정,확정도,추천대상,근거,제외사유
P503,제주올레 9코스,wheelchairSectionDist,,3.6km,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 논짓물~대평포구 휠체어 구간 조사 반영,,,,,,
P503,제주올레 9코스,wheelchairDifficulty,,상,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 논짓물~대평포구 휠체어 구간 조사 반영,,,,,,
P503,제주올레 9코스,vehicleAccessible,,가능,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 논짓물~대평포구 휠체어 구간 조사 반영,,,,,,
P503,제주올레 9코스,disabledToiletOnRoute,,남녀공용(논짓물/대평포구),,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 논짓물~대평포구 휠체어 구간 조사 반영,,,,,,
P503,제주올레 9코스,companionRequired,,필요,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 논짓물~대평포구 휠체어 구간 조사 반영,,,,,,
P503,제주올레 9코스,wheelchairCaveat,,자연지형 7-10도 이상 경사 6개 구간. 카페8길 유효폭 73cm. 동행자 도움 필수,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 논짓물~대평포구 휠체어 구간 조사 반영,,,,,,
P503,제주올레 9코스,이동_근거,,"올레 휠체어 구간(논짓물~대평포구, 3.6km, 난이도 상): 자연지형 7-10도 이상 경사 6개 구간. 카페8길 유효폭 73cm. 동행자 도움 필수",,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 논짓물~대평포구 휠체어 구간 조사 반영,,,,,,
P503,제주올레 9코스,시각_접근,UNKNOWN,PARTIAL,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 논짓물~대평포구 휠체어 구간 조사 반영,,,,,,
P503,제주올레 9코스,시각_근거,,제주올레 오디오가이드 전 코스 제공(코스별 음성 설명),,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 논짓물~대평포구 휠체어 구간 조사 반영,,,,,,
P503,제주올레 9코스,시각_보조수단,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,제주올레 오디오가이드(jejuolle.org) + 휠내비길,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 논짓물~대평포구 휠체어 구간 조사 반영,,,,,,
P503,제주올레 9코스,외부검증여부,,검증완료(2026-07) — 이지제주올레 휠체어 구간 조사 대조,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 논짓물~대평포구 휠체어 구간 조사 반영,,,,,,
P503,제주올레 9코스,무장애정보_출처,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 논짓물~대평포구 휠체어 구간 조사 반영,,,,,,
P503,제주올레 9코스,무장애정보_기준일,2024~2026 (주 조사 2026-06),2022-07,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 논짓물~대평포구 휠체어 구간 조사 반영,,,,,,
P503,제주올레 9코스,무장애정보_확인처,https://easyjeju.net,jejuolle.org / easyjeju.net,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 논짓물~대평포구 휠체어 구간 조사 반영,,,,,,
P503,제주올레 9코스,정정이력,,nan | FIX24: 올레 휠체어 구간 실측 반영,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 논짓물~대평포구 휠체어 구간 조사 반영,,,,,,
P878,제주올레 10코스,wheelchairSection,,사계포구~송악산 주차장,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 사계포구~송악산 주차장 휠체어 구간 조사 반영,,,,,,
P878,제주올레 10코스,wheelchairSectionDist,,2.9km,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 사계포구~송악산 주차장 휠체어 구간 조사 반영,,,,,,
P878,제주올레 10코스,wheelchairDifficulty,,중,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 사계포구~송악산 주차장 휠체어 구간 조사 반영,,,,,,
P878,제주올레 10코스,vehicleAccessible,,가능,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 사계포구~송악산 주차장 휠체어 구간 조사 반영,,,,,,
P878,제주올레 10코스,disabledToiletOnRoute,,장애인화장실 없음,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 사계포구~송악산 주차장 휠체어 구간 조사 반영,,,,,,
P878,제주올레 10코스,companionRequired,,불필요,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 사계포구~송악산 주차장 휠체어 구간 조사 반영,,,,,,
P878,제주올레 10코스,wheelchairCaveat,,평지·연석 보차구분으로 안전 보행. 사계포구클린화장실 진입로 16도 급경사,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 사계포구~송악산 주차장 휠체어 구간 조사 반영,,,,,,
P878,제주올레 10코스,이동_근거,,"올레 휠체어 구간(사계포구~송악산 주차장, 2.9km, 난이도 중): 평지·연석 보차구분으로 안전 보행. 사계포구클린화장실 진입로 16도 급경사",,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 사계포구~송악산 주차장 휠체어 구간 조사 반영,,,,,,
P878,제주올레 10코스,시각_접근,UNKNOWN,PARTIAL,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 사계포구~송악산 주차장 휠체어 구간 조사 반영,,,,,,
P878,제주올레 10코스,시각_근거,,제주올레 오디오가이드 전 코스 제공(코스별 음성 설명),,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 사계포구~송악산 주차장 휠체어 구간 조사 반영,,,,,,
P878,제주올레 10코스,시각_보조수단,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,제주올레 오디오가이드(jejuolle.org) + 휠내비길,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 사계포구~송악산 주차장 휠체어 구간 조사 반영,,,,,,
P878,제주올레 10코스,외부검증여부,,검증완료(2026-07) — 이지제주올레 휠체어 구간 조사 대조,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 사계포구~송악산 주차장 휠체어 구간 조사 반영,,,,,,
P878,제주올레 10코스,무장애정보_출처,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 사계포구~송악산 주차장 휠체어 구간 조사 반영,,,,,,
P878,제주올레 10코스,무장애정보_기준일,2024~2026 (주 조사 2026-06),2022-07,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 사계포구~송악산 주차장 휠체어 구간 조사 반영,,,,,,
P878,제주올레 10코스,무장애정보_확인처,https://easyjeju.net,jejuolle.org / easyjeju.net,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 사계포구~송악산 주차장 휠체어 구간 조사 반영,,,,,,
P878,제주올레 10코스,정정이력,FIX13: FULL 검증 결과 하향,FIX13: FULL 검증 결과 하향 | FIX24: 올레 휠체어 구간 실측 반영,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 사계포구~송악산 주차장 휠체어 구간 조사 반영,,,,,,
P619,제주올레 12코스,wheelchairSection,,엉알길 입구~자구내포구 입구,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 엉알길 입구~자구내포구 입구 휠체어 구간 조사 반영,,,,,,
P619,제주올레 12코스,wheelchairSectionDist,,1.1km,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 엉알길 입구~자구내포구 입구 휠체어 구간 조사 반영,,,,,,
P619,제주올레 12코스,wheelchairDifficulty,,중,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 엉알길 입구~자구내포구 입구 휠체어 구간 조사 반영,,,,,,
P619,제주올레 12코스,vehicleAccessible,,불가,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 엉알길 입구~자구내포구 입구 휠체어 구간 조사 반영,,,,,,
P619,제주올레 12코스,disabledToiletOnRoute,,종점 자구내포구 장애인화장실,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 엉알길 입구~자구내포구 입구 휠체어 구간 조사 반영,,,,,,
P619,제주올레 12코스,companionRequired,,불필요,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 엉알길 입구~자구내포구 입구 휠체어 구간 조사 반영,,,,,,
P619,제주올레 12코스,wheelchairCaveat,,차량 접근 불가. 수월봉 입구 8-16도 내리막 140m. 자구내포구서 역진입 왕복 2.2km 추천,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 엉알길 입구~자구내포구 입구 휠체어 구간 조사 반영,,,,,,
P619,제주올레 12코스,이동_근거,,"올레 휠체어 구간(엉알길 입구~자구내포구 입구, 1.1km, 난이도 중): 차량 접근 불가. 수월봉 입구 8-16도 내리막 140m. 자구내포구서 역진입 왕복 2.2km 추천",,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 엉알길 입구~자구내포구 입구 휠체어 구간 조사 반영,,,,,,
P619,제주올레 12코스,시각_접근,UNKNOWN,PARTIAL,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 엉알길 입구~자구내포구 입구 휠체어 구간 조사 반영,,,,,,
P619,제주올레 12코스,시각_근거,,제주올레 오디오가이드 전 코스 제공(코스별 음성 설명),,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 엉알길 입구~자구내포구 입구 휠체어 구간 조사 반영,,,,,,
P619,제주올레 12코스,시각_보조수단,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,제주올레 오디오가이드(jejuolle.org) + 휠내비길,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 엉알길 입구~자구내포구 입구 휠체어 구간 조사 반영,,,,,,
P619,제주올레 12코스,외부검증여부,,검증완료(2026-07) — 이지제주올레 휠체어 구간 조사 대조,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 엉알길 입구~자구내포구 입구 휠체어 구간 조사 반영,,,,,,
P619,제주올레 12코스,무장애정보_출처,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 엉알길 입구~자구내포구 입구 휠체어 구간 조사 반영,,,,,,
P619,제주올레 12코스,무장애정보_기준일,2024~2026 (주 조사 2026-06),2022-07,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 엉알길 입구~자구내포구 입구 휠체어 구간 조사 반영,,,,,,
P619,제주올레 12코스,무장애정보_확인처,https://easyjeju.net,jejuolle.org / easyjeju.net,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 엉알길 입구~자구내포구 입구 휠체어 구간 조사 반영,,,,,,
P619,제주올레 12코스,정정이력,,nan | FIX24: 올레 휠체어 구간 실측 반영,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 엉알길 입구~자구내포구 입구 휠체어 구간 조사 반영,,,,,,
P621,제주올레 14코스,wheelchairSection,,일성콘도~금능으뜸해변 입구,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 일성콘도~금능으뜸해변 입구 휠체어 구간 조사 반영,,,,,,
P621,제주올레 14코스,wheelchairSectionDist,,2.1km,,,FIX24,"이지제주올레(제주올레×관광약자접근성안내센터, 재발행 2022.07) 휠체어 구간 조사",올레 일성콘도~금능으뜸해변 입구 휠체어 구간 조사 반영,,,,,,
